time,open,high,low,close,volume
30 Nov 2020 17:0:0,19291.88,19579,19011.1,19259.98,22175.793122
30 Nov 2020 13:0:0,18600.94,19863.16,18600.94,19291.88,45982.572965
30 Nov 2020 9:0:0,18623.05,18655,18326.03,18600.95,12929.09558
30 Nov 2020 5:0:0,18579.67,18677,18450,18623,7454.809079
30 Nov 2020 1:0:0,18185,18593.81,18184.99,18579.5,12777.103524
29 Nov 2020 21:0:0,18042.85,18360.05,18027.82,18184.99,9633.017523
29 Nov 2020 17:0:0,18119.97,18147,17926,18042.86,7368.469263
29 Nov 2020 13:0:0,18089.75,18194.13,17882.82,18119.97,9853.317451
29 Nov 2020 9:0:0,17817.34,18250,17803.78,18090.44,15429.95137
29 Nov 2020 5:0:0,17867.48,17867.49,17666,17817.34,5449.037556
29 Nov 2020 1:0:0,17719.84,17886.21,17517,17867.48,7595.22314
28 Nov 2020 21:0:0,17814.5,17880.49,17612.33,17719.85,9397.52018
28 Nov 2020 17:0:0,17517.04,17840,17516.52,17814.5,17397.540091
28 Nov 2020 13:0:0,17160.29,17530.46,17070,17517.04,14537.534291
28 Nov 2020 9:0:0,17014.72,17257.97,16865.56,17160.29,9358.497756
28 Nov 2020 5:0:0,16990.27,17067.14,16872,17014.72,5878.732779
28 Nov 2020 1:0:0,17139.53,17190,16923.5,16990.27,8340.874873
27 Nov 2020 21:0:0,16803.14,17235.7,16634.34,17139.52,12635.297335
27 Nov 2020 17:0:0,16501.1,16866.66,16465.48,16803.14,11210.294211
27 Nov 2020 13:0:0,16789.46,17083.35,16438.08,16498.85,16961.590001
27 Nov 2020 9:0:0,17095.47,17200,16620,16789.37,19276.716775
27 Nov 2020 5:0:0,17078.11,17340.49,17037.57,17094.18,10343.899688
27 Nov 2020 1:0:0,17149.47,17457.62,17012.56,17078.11,14869.226777
26 Nov 2020 21:0:0,16516.86,17294.88,16513.35,17149.47,17802.910041
26 Nov 2020 17:0:0,16906.23,17036.65,16188,16516.87,31083.962007
26 Nov 2020 13:0:0,17100,17395.47,16720,16905.18,27445.374849
26 Nov 2020 9:0:0,17610.92,17620.19,16334,17100,47045.515478
26 Nov 2020 5:0:0,17927.98,18100,17435,17619.9,25698.930447
26 Nov 2020 1:0:0,18718.83,18915.03,17200,17927.98,31928.553871
25 Nov 2020 21:0:0,18981.29,19096.63,18500.27,18719.11,18383.790652
25 Nov 2020 17:0:0,19126.84,19196.33,18811,18981.29,16213.407
25 Nov 2020 13:0:0,19281.55,19484.21,19100,19126.84,18906.369181
25 Nov 2020 9:0:0,18975.12,19345.99,18970.01,19281.55,14317.818871
25 Nov 2020 5:0:0,18808.04,19050.73,18625,18975.13,13211.358586
25 Nov 2020 1:0:0,19160,19218.12,18734.22,18808.03,12233.832597
24 Nov 2020 21:0:0,19160.01,19248.28,18842.31,19160.01,13404.613136
24 Nov 2020 17:0:0,19358.56,19410,19074.4,19160.01,15311.606318
24 Nov 2020 13:0:0,19064.99,19418.97,18979.99,19358.57,26110.474164
24 Nov 2020 9:0:0,18369.35,19100,18369.35,19064.99,30420.729262
24 Nov 2020 5:0:0,18338.23,18450,18018,18369.36,16023.789773
24 Nov 2020 1:0:0,18368.01,18530,18207.98,18338.52,12310.296588
23 Nov 2020 21:0:0,18444.45,18485.01,18262,18368,9697.137983
