time,open,high,low,close,volume
30 Nov 2020 23:30:0,19381,19500,19363.06,19499.99,1014.147761
30 Nov 2020 23:0:0,19379.86,19384.51,19233.09,19381.04,1239.000124
30 Nov 2020 22:30:0,19433.84,19467.39,19323.18,19381.25,1106.434691
30 Nov 2020 22:0:0,19439.27,19520,19390.01,19433.93,1625.689317
30 Nov 2020 21:30:0,19417.02,19494.35,19368,19439.48,1795.841259
30 Nov 2020 21:0:0,19259.98,19433.41,19170.78,19417.03,1949.580818
30 Nov 2020 20:30:0,19299.89,19315,19161,19259.98,1612.104151
30 Nov 2020 20:0:0,19175.87,19310,19050,19299.89,1679.362049
30 Nov 2020 19:30:0,19240.32,19348.47,19141.89,19175.78,2218.411086
30 Nov 2020 19:0:0,19393.6,19467.23,19179.52,19240.33,2542.664751
30 Nov 2020 18:30:0,19287.53,19470,19286.53,19393.6,2556.742223
30 Nov 2020 18:0:0,19196.41,19333.33,19011.1,19287.53,4179.403038
30 Nov 2020 17:30:0,19531,19538,19127.48,19196.4,3462.250609
30 Nov 2020 17:0:0,19291.88,19579,19291.68,19531,3924.855215
30 Nov 2020 16:30:0,19674.99,19703.71,19152.25,19291.88,7551.136613
30 Nov 2020 16:0:0,19480.73,19863.16,19474.33,19675,8676.859922
30 Nov 2020 15:30:0,19279.12,19782.1,19200.01,19480.8,11077.259489
30 Nov 2020 15:0:0,19151.49,19337.51,19135,19279.12,4715.120821
30 Nov 2020 14:30:0,18933.96,19210,18861.33,19151.49,6147.707697
30 Nov 2020 14:0:0,18837.16,18937.26,18788.11,18933.96,3139.279669
30 Nov 2020 13:30:0,18760.51,18840,18721.86,18837.16,1886.758137
30 Nov 2020 13:0:0,18600.94,18800,18600.94,18761.01,2788.450617
30 Nov 2020 12:30:0,18628.25,18655,18578.62,18600.95,1835.271922
30 Nov 2020 12:0:0,18503.11,18650,18503.11,18628.26,1578.210766
30 Nov 2020 11:30:0,18542.79,18589,18500.99,18503.06,1017.592169
30 Nov 2020 11:0:0,18478.54,18560,18446.5,18543.21,1223.325714
30 Nov 2020 10:30:0,18413.17,18481.68,18326.03,18478.54,1803.168017
30 Nov 2020 10:0:0,18462.7,18510,18400.1,18413.17,1250.917589
30 Nov 2020 9:30:0,18428.66,18520,18415.81,18462.31,1386.395426
