time,open,high,low,close,volume
31 Oct 2020 23:55:0,13859.86,13874,13848.59,13866.99,57.927514
31 Oct 2020 23:50:0,13861.21,13885.57,13858.31,13859.86,102.549295
31 Oct 2020 23:45:0,13880.36,13890,13860.14,13861.22,164.280658
31 Oct 2020 23:40:0,13864,13882.04,13862.99,13880.35,131.150612
31 Oct 2020 23:35:0,13866.62,13872.96,13861.08,13864,119.812839
31 Oct 2020 23:30:0,13846.81,13869.72,13844,13866.62,204.927397
31 Oct 2020 23:25:0,13847.46,13850,13841.43,13846.81,180.183555
31 Oct 2020 23:20:0,13831.75,13847.46,13831.75,13847.46,70.097857
31 Oct 2020 23:15:0,13820.48,13832.43,13816.38,13831.76,74.69308
31 Oct 2020 23:10:0,13825,13827.43,13819.44,13820.48,49.855632
31 Oct 2020 23:5:0,13823.42,13830.47,13820.9,13825,46.227139
31 Oct 2020 23:0:0,13838.83,13838.83,13821.13,13823.42,151.458973
31 Oct 2020 22:55:0,13839.03,13840,13837,13838.82,140.340765
31 Oct 2020 22:50:0,13840.05,13842.04,13837.51,13839.02,79.656386
31 Oct 2020 22:45:0,13832.79,13840.07,13832.79,13840.06,107.062901
31 Oct 2020 22:40:0,13817.67,13836.03,13812.43,13832.79,59.375517
31 Oct 2020 22:35:0,13834.93,13834.94,13814.62,13817.67,65.227337
31 Oct 2020 22:30:0,13830.24,13836.88,13830.09,13834.93,51.564892
31 Oct 2020 22:25:0,13822.45,13830.9,13813.22,13829.95,64.722082
31 Oct 2020 22:20:0,13835.79,13837.75,13821.28,13822.46,45.024565
31 Oct 2020 22:15:0,13839.33,13839.46,13833.24,13835.78,41.290164
31 Oct 2020 22:10:0,13824.18,13846.04,13821.02,13839.34,85.141773
31 Oct 2020 22:5:0,13811.68,13836.94,13807.44,13824.18,84.984006
31 Oct 2020 22:0:0,13837.99,13848.22,13811.37,13811.67,166.178096
31 Oct 2020 21:55:0,13828.92,13839.4,13819.5,13837.98,85.0816
31 Oct 2020 21:50:0,13831.29,13831.88,13816.77,13828.93,122.332531
31 Oct 2020 21:45:0,13795.21,13831.33,13793.99,13831.28,145.764598
31 Oct 2020 21:40:0,13823.01,13823.01,13793.99,13795.23,115.822169
31 Oct 2020 21:35:0,13814.93,13825,13814.92,13823.01,63.993254
31 Oct 2020 21:30:0,13807.15,13824.18,13803.4,13814.93,259.650716
31 Oct 2020 21:25:0,13786.95,13808.67,13784.97,13807.15,138.606786
31 Oct 2020 21:20:0,13774.09,13793.03,13766.78,13786.96,91.364394
31 Oct 2020 21:15:0,13789.8,13800,13770,13774.77,82.638401
31 Oct 2020 21:10:0,13789.25,13789.8,13773.51,13789.8,61.833315
31 Oct 2020 21:5:0,13776.21,13796.97,13770.75,13789.25,92.757326
31 Oct 2020 21:0:0,13781.87,13781.87,13745.39,13776.2,155.577015
31 Oct 2020 20:55:0,13801.29,13801.44,13770.5,13781.87,99.743793
31 Oct 2020 20:50:0,13779.88,13809.89,13777.18,13801.29,240.308523
31 Oct 2020 20:45:0,13779.34,13779.95,13767.43,13779.87,94.606237
31 Oct 2020 20:40:0,13773.12,13780,13765.01,13779.34,70.02853
31 Oct 2020 20:35:0,13772,13780,13761.49,13773.12,109.987451
31 Oct 2020 20:30:0,13772.82,13777.25,13759.99,13772,98.959301
31 Oct 2020 20:25:0,13749.2,13779,13749.2,13772.81,162.01326
31 Oct 2020 20:20:0,13751.01,13755.75,13741.79,13749.21,93.191473
31 Oct 2020 20:15:0,13723.73,13756.47,13723.46,13751,170.735832
31 Oct 2020 20:10:0,13700.01,13726.72,13695.95,13723.2,157.018892
31 Oct 2020 20:5:0,13692.05,13705.97,13681.03,13700.01,283.952466
31 Oct 2020 20:0:0,13717.11,13717.75,13675.13,13692.05,333.440916
31 Oct 2020 19:55:0,13737.65,13739.35,13710,13717.1,172.905546
31 Oct 2020 19:50:0,13723.07,13744.62,13704.34,13737.64,234.887976
31 Oct 2020 19:45:0,13729.99,13735.54,13720,13723.06,142.843266
31 Oct 2020 19:40:0,13767.04,13767.05,13728.39,13730,161.325824
31 Oct 2020 19:35:0,13749.16,13766.95,13749.09,13766.95,89.247155
31 Oct 2020 19:30:0,13737.57,13758.4,13737.57,13749.16,171.015429
31 Oct 2020 19:25:0,13727.9,13740,13712.14,13737.56,108.438582
31 Oct 2020 19:20:0,13731.37,13747.43,13727.73,13727.89,131.446819
31 Oct 2020 19:15:0,13720.18,13743.75,13719.18,13731.38,120.464686
31 Oct 2020 19:10:0,13730,13741.1,13718,13720.17,124.770862
31 Oct 2020 19:5:0,13753.22,13753.61,13700,13730,369.229351
31 Oct 2020 19:0:0,13778.27,13778.27,13750,13753.02,139.926823
31 Oct 2020 18:55:0,13783.89,13783.92,13759.54,13778.29,121.402836
31 Oct 2020 18:50:0,13789.99,13792.14,13783.72,13783.89,85.211542
31 Oct 2020 18:45:0,13785.19,13790,13778.01,13790,56.7575
31 Oct 2020 18:40:0,13768.93,13789.95,13768,13785.18,113.518914
31 Oct 2020 18:35:0,13773.84,13785.4,13765.53,13767.94,114.734653
31 Oct 2020 18:30:0,13747.01,13787.2,13732.48,13773.84,249.469245
31 Oct 2020 18:25:0,13754.2,13769.39,13747,13747,153.135392
31 Oct 2020 18:20:0,13785.01,13791.82,13751.83,13754.21,226.357207
31 Oct 2020 18:15:0,13794.76,13794.76,13760,13785.01,156.423206
31 Oct 2020 18:10:0,13775.81,13799.02,13775.3,13794.76,105.36661
31 Oct 2020 18:5:0,13809.09,13811.42,13770,13775.81,221.557602
31 Oct 2020 18:0:0,13818.49,13819.47,13804.79,13809.1,74.287336
31 Oct 2020 17:55:0,13827.98,13827.99,13810,13818.49,61.695859
31 Oct 2020 17:50:0,13831.27,13837.78,13827.55,13827.98,67.237949
31 Oct 2020 17:45:0,13812,13835.88,13811.99,13831.27,112.983324
31 Oct 2020 17:40:0,13818.33,13823.97,13799.71,13812,167.883624
31 Oct 2020 17:35:0,13818.95,13834.36,13817.76,13818.33,71.490225
31 Oct 2020 17:30:0,13826.13,13827.37,13807,13818.95,176.136102
31 Oct 2020 17:25:0,13844.47,13847.44,13826.13,13826.13,101.141592
31 Oct 2020 17:20:0,13835.04,13846.07,13832.34,13843.99,117.526201
31 Oct 2020 17:15:0,13834.5,13848.62,13828,13835.04,287.258944
31 Oct 2020 17:10:0,13830,13840.6,13830,13834.49,92.162802
31 Oct 2020 17:5:0,13857,13859.61,13827.21,13830,206.44017
31 Oct 2020 17:0:0,13852.01,13883.55,13848.2,13857.01,300.385192
31 Oct 2020 16:55:0,13846.46,13882.18,13826.99,13852.02,187.027111
31 Oct 2020 16:50:0,13815.69,13852.43,13815.69,13846.46,229.178958
31 Oct 2020 16:45:0,13784.42,13816,13783.23,13815.69,156.201141
31 Oct 2020 16:40:0,13808.67,13808.68,13778.31,13784.42,170.537097
31 Oct 2020 16:35:0,13804.99,13815.99,13795,13808.68,128.173071
31 Oct 2020 16:30:0,13810.43,13810.43,13794.15,13804.99,176.003208
31 Oct 2020 16:25:0,13787.93,13813.17,13779.16,13810.77,165.390222
31 Oct 2020 16:20:0,13762.43,13790.78,13760.98,13787.93,151.500551
31 Oct 2020 16:15:0,13755.26,13767,13730,13762.44,286.86789
31 Oct 2020 16:10:0,13764.76,13768.39,13745,13755.27,235.894198
31 Oct 2020 16:5:0,13788.99,13797.64,13751,13764.76,427.119818
31 Oct 2020 16:0:0,13811.46,13812.55,13786.16,13788.98,174.024226
31 Oct 2020 15:55:0,13818.32,13823.99,13806.86,13811.47,86.306992
31 Oct 2020 15:50:0,13840.8,13840.8,13803.49,13818.33,107.62079
31 Oct 2020 15:45:0,13801.54,13842.59,13801.5,13841.47,142.211168
31 Oct 2020 15:40:0,13809.35,13818,13796.43,13801.54,149.189033
31 Oct 2020 15:35:0,13815.8,13834,13794.38,13808.63,182.586109
31 Oct 2020 15:30:0,13779.58,13829,13777.85,13815.81,280.471761
31 Oct 2020 15:25:0,13819.93,13824.08,13775,13779.58,434.761863
31 Oct 2020 15:20:0,13843.06,13843.06,13800.89,13819.94,228.766355
31 Oct 2020 15:15:0,13856.81,13867.53,13841.5,13843.06,106.923817
31 Oct 2020 15:10:0,13834.67,13870,13834.66,13856.81,323.870864
31 Oct 2020 15:5:0,13845.01,13849.66,13827,13834.67,227.644415
31 Oct 2020 15:0:0,13860.96,13863.55,13838.53,13845.01,201.032054
31 Oct 2020 14:55:0,13862.89,13872.91,13855,13860.96,102.815939
31 Oct 2020 14:50:0,13891.94,13897,13862.25,13862.89,126.960927
31 Oct 2020 14:45:0,13883.98,13894.24,13866.45,13891.93,133.667555
31 Oct 2020 14:40:0,13861.99,13898,13861.99,13883.98,130.912131
31 Oct 2020 14:35:0,13862.84,13880.87,13860,13862,150.879235
31 Oct 2020 14:30:0,13895.27,13895.27,13847.5,13862.84,218.739359
31 Oct 2020 14:25:0,13858.01,13900,13849.66,13895.27,224.797306
31 Oct 2020 14:20:0,13846.03,13873.68,13841.72,13858.01,147.494736
31 Oct 2020 14:15:0,13874.99,13875,13818.24,13846.02,389.264348
31 Oct 2020 14:10:0,13869.94,13888.53,13862.96,13875,215.746667
31 Oct 2020 14:5:0,13919.33,13922.67,13866.44,13869.94,186.747405
31 Oct 2020 14:0:0,13878.5,13930,13875,13919.33,224.320537
31 Oct 2020 13:55:0,13889.97,13890,13875,13878.5,112.019869
31 Oct 2020 13:50:0,13908.75,13911.72,13886.71,13890,156.359114
31 Oct 2020 13:45:0,13877.14,13915,13877.14,13908.76,239.182683
31 Oct 2020 13:40:0,13882.08,13888.84,13860.36,13876.67,242.831827
31 Oct 2020 13:35:0,13913.13,13913.13,13875,13882.08,195.380216
31 Oct 2020 13:30:0,13894.77,13922.73,13882.65,13913.12,183.247971
31 Oct 2020 13:25:0,13877.33,13900.68,13870,13894.18,164.286264
31 Oct 2020 13:20:0,13900.52,13900.52,13855.41,13877.33,354.070826
31 Oct 2020 13:15:0,13930.14,13930.61,13864.6,13900.51,335.046169
31 Oct 2020 13:10:0,13928.54,13941.21,13921.55,13930.15,281.60665
31 Oct 2020 13:5:0,13880.94,13932.03,13879.28,13928.41,279.29928
31 Oct 2020 13:0:0,13940,13940,13860.3,13880.94,573.825836
31 Oct 2020 12:55:0,13940.14,13946.3,13923.4,13940,222.043813
31 Oct 2020 12:50:0,13917.32,13950,13911.14,13940.14,326.455193
31 Oct 2020 12:45:0,13885.49,13930.01,13877.22,13917.33,370.079493
31 Oct 2020 12:40:0,13884.99,13889.99,13866.16,13885.5,185.307364
31 Oct 2020 12:35:0,13825.84,13900,13825.84,13884.99,293.821171
31 Oct 2020 12:30:0,13854.13,13862.26,13820,13825.85,202.770559
31 Oct 2020 12:25:0,13883.24,13886.5,13841.4,13854.12,233.832454
31 Oct 2020 12:20:0,13896.99,13897.56,13877.17,13883.23,312.770981
31 Oct 2020 12:15:0,13851.97,13897,13851.97,13896.99,312.157425
31 Oct 2020 12:10:0,13841.86,13862.23,13840,13851.97,207.392982
31 Oct 2020 12:5:0,13828.92,13847.66,13805,13841.86,219.395627
31 Oct 2020 12:0:0,13821.72,13881.92,13815.84,13828.92,404.909083
31 Oct 2020 11:55:0,13817.46,13845.04,13800,13821.72,183.990224
31 Oct 2020 11:50:0,13807.55,13837.98,13788.24,13817.46,265.797984
31 Oct 2020 11:45:0,13845.21,13860.28,13782.3,13807.55,385.296874
31 Oct 2020 11:40:0,13803.27,13845.42,13765.15,13845.21,405.688611
31 Oct 2020 11:35:0,13805.19,13846.88,13799,13803.27,402.499671
31 Oct 2020 11:30:0,13754.97,13820,13740.95,13805.1,651.601981
31 Oct 2020 11:25:0,13710.2,13770.19,13620.17,13754.94,3577.762055
31 Oct 2020 11:20:0,13909.61,13909.62,13572.4,13714.87,1691.966257
31 Oct 2020 11:15:0,13904.02,13950,13904.02,13909.61,461.634148
31 Oct 2020 11:10:0,13968.42,13974.84,13861.12,13904.01,1484.334528
31 Oct 2020 11:5:0,13984.06,14100,13931.45,13968.42,2586.916693
31 Oct 2020 11:0:0,13893.23,14000,13891.99,13985.48,1326.548397
31 Oct 2020 10:55:0,13881.14,13956.22,13850,13893.24,2019.855787
31 Oct 2020 10:50:0,13774.1,13887,13771.91,13887,1330.926807
31 Oct 2020 10:45:0,13780.86,13790.02,13766.88,13774.1,238.658052
31 Oct 2020 10:40:0,13791.03,13791.03,13774.63,13780.86,205.051086
31 Oct 2020 10:35:0,13772.75,13795.9,13771.32,13791.03,315.826365
31 Oct 2020 10:30:0,13740.43,13781.81,13740.42,13772.76,192.879661
31 Oct 2020 10:25:0,13731.22,13742.38,13721.9,13740.43,228.305678
31 Oct 2020 10:20:0,13780.01,13792.98,13731.21,13731.21,303.950877
31 Oct 2020 10:15:0,13768.91,13809.68,13765.32,13780.01,761.577352
31 Oct 2020 10:10:0,13744.93,13775.18,13740.16,13768.91,222.140401
31 Oct 2020 10:5:0,13772,13798.04,13744.06,13745,288.580005
31 Oct 2020 10:0:0,13739.95,13776.72,13739.92,13772,218.509538
31 Oct 2020 9:55:0,13750.71,13767.23,13732.07,13739.94,279.402411
31 Oct 2020 9:50:0,13763.91,13764.13,13711.58,13750.4,355.71131
31 Oct 2020 9:45:0,13778.65,13778.66,13752.47,13763.92,277.605533
31 Oct 2020 9:40:0,13759.22,13792.71,13751.1,13778.66,295.569291
31 Oct 2020 9:35:0,13784.88,13790.97,13756,13758.89,421.895086
31 Oct 2020 9:30:0,13818.01,13840,13776.35,13784.88,799.492672
31 Oct 2020 9:25:0,13730,13833,13730,13818,1583.904028
31 Oct 2020 9:20:0,13717.09,13750,13681.35,13730,1165.457526
31 Oct 2020 9:15:0,13680,13730,13680,13717.08,740.308565
31 Oct 2020 9:10:0,13657.72,13680.99,13650,13680,616.697253
31 Oct 2020 9:5:0,13650.11,13658.33,13627.89,13657.71,325.353554
31 Oct 2020 9:0:0,13576.14,13653.09,13575,13650.1,540.68305
31 Oct 2020 8:55:0,13574.51,13587.4,13574.13,13576.14,105.803713
31 Oct 2020 8:50:0,13569.44,13577.93,13568.19,13574.13,46.019993
31 Oct 2020 8:45:0,13585.01,13585.01,13562.46,13569.7,53.634743
31 Oct 2020 8:40:0,13570.32,13585.01,13566.87,13585.01,113.368322
31 Oct 2020 8:35:0,13575.12,13575.12,13558.04,13570.32,76.1851
31 Oct 2020 8:30:0,13565.17,13578.64,13557.41,13575.12,91.830787
31 Oct 2020 8:25:0,13579.44,13579.94,13550.73,13565.28,120.476882
31 Oct 2020 8:20:0,13579.86,13588.07,13575.13,13579.44,75.494168
31 Oct 2020 8:15:0,13591.79,13599.61,13575.26,13579.86,116.630546
