time,open,high,low,close,volume
31 Oct 2020 3:30:0,13685.78,13717.05,13589.03,13622.21,711.442681
31 Oct 2020 3:15:0,13713.33,13727.37,13683,13685.78,523.390037
31 Oct 2020 3:0:0,13636.15,13740,13635.27,13713.34,1267.735528
31 Oct 2020 2:45:0,13610.92,13643.62,13610.92,13636.14,276.561842
31 Oct 2020 2:30:0,13586.16,13624,13571.3,13610.91,288.980536
31 Oct 2020 2:15:0,13623.51,13629.37,13586.16,13586.17,396.072276
31 Oct 2020 2:0:0,13615.27,13657.16,13615.07,13623.51,470.79093
31 Oct 2020 1:45:0,13629.01,13642.23,13592.03,13615.06,455.624138
31 Oct 2020 1:30:0,13557.99,13648,13546.53,13629,692.566761
31 Oct 2020 1:15:0,13544.66,13577.15,13511.45,13557.98,349.151751
31 Oct 2020 1:0:0,13560.1,13568.92,13535.46,13544.66,296.039437
31 Oct 2020 0:45:0,13597.39,13607.12,13535.05,13560.1,413.271753
31 Oct 2020 0:30:0,13615.57,13637,13588.02,13597.39,365.664435
31 Oct 2020 0:15:0,13597.56,13622.52,13577.97,13615.56,316.53904
31 Oct 2020 0:0:0,13553.1,13599.99,13553.09,13597.56,338.709163
30 Oct 2020 23:45:0,13553.2,13580,13547.61,13553.09,217.734461
30 Oct 2020 23:30:0,13596.99,13600,13544.86,13552.88,261.669878
30 Oct 2020 23:15:0,13564.81,13600,13559.31,13596.99,311.215217
30 Oct 2020 23:0:0,13547.45,13582.91,13529,13564.81,354.180037
30 Oct 2020 22:45:0,13560.59,13573.89,13531.3,13547.45,316.585992
30 Oct 2020 22:30:0,13565.92,13574.65,13519.48,13560.59,339.371078
30 Oct 2020 22:15:0,13527.97,13568.21,13523.73,13565.91,362.401297
30 Oct 2020 22:0:0,13625.94,13638.29,13466,13526.46,1093.6687
30 Oct 2020 21:45:0,13642.92,13666.66,13616.56,13625.92,784.561171
30 Oct 2020 21:30:0,13579.44,13664.37,13579.44,13642.93,1686.397777
30 Oct 2020 21:15:0,13517.79,13582,13516.15,13579.45,428.062149
30 Oct 2020 21:0:0,13536.44,13549.99,13510,13517.79,528.612689
30 Oct 2020 20:45:0,13507.95,13538.22,13503.91,13536.44,354.258397
30 Oct 2020 20:30:0,13494.81,13518.96,13480,13507.95,374.85362
30 Oct 2020 20:15:0,13519.7,13519.7,13489.21,13494.8,536.791741
30 Oct 2020 20:0:0,13524.51,13540.95,13513.01,13519.7,494.067555
30 Oct 2020 19:45:0,13501.2,13535.02,13491.92,13524.51,372.333727
30 Oct 2020 19:30:0,13519.51,13530,13488.5,13501.2,467.811858
30 Oct 2020 19:15:0,13528.71,13548,13514,13519.51,314.618267
30 Oct 2020 19:0:0,13518.26,13553.8,13507.88,13528.71,520.701765
30 Oct 2020 18:45:0,13502.08,13531.23,13493,13518.25,362.370167
30 Oct 2020 18:30:0,13500.65,13518.86,13462.41,13502.08,724.124263
30 Oct 2020 18:15:0,13533.89,13549.34,13497.97,13500.64,647.487746
30 Oct 2020 18:0:0,13522.18,13569,13522.18,13533.87,561.1206
30 Oct 2020 17:45:0,13516.92,13555.01,13499.24,13522.27,622.646523
30 Oct 2020 17:30:0,13503.53,13535.55,13492.36,13516.92,539.128504
30 Oct 2020 17:15:0,13499.32,13538.55,13495.63,13503.53,734.017128
30 Oct 2020 17:0:0,13549.6,13582,13496.37,13499.34,1580.713059
30 Oct 2020 16:45:0,13482.05,13550,13475.54,13549.98,1012.105037
30 Oct 2020 16:30:0,13461.82,13515,13443.74,13482.04,1236.764241
30 Oct 2020 16:15:0,13450.14,13471,13421.17,13461.81,1010.652399
30 Oct 2020 16:0:0,13351.67,13457.64,13351.31,13450.14,1828.947117
30 Oct 2020 15:45:0,13322.57,13365.52,13307.31,13351.67,678.388944
30 Oct 2020 15:30:0,13295.25,13343.46,13293.42,13322.85,621.336788
30 Oct 2020 15:15:0,13282.36,13345,13269.9,13295.26,727.80942
30 Oct 2020 15:0:0,13263.29,13301.6,13253.21,13282.36,678.262311
30 Oct 2020 14:45:0,13245.24,13285.18,13229.42,13263.3,668.650999
30 Oct 2020 14:30:0,13296.59,13330,13221.35,13245.24,985.947505
30 Oct 2020 14:15:0,13320.59,13339.14,13280.61,13296.59,586.906989
30 Oct 2020 14:0:0,13328.81,13341.99,13260.73,13320.59,810.990929
30 Oct 2020 13:45:0,13313.99,13363.73,13302.05,13328.81,668.7311
30 Oct 2020 13:30:0,13332.61,13349.12,13294.78,13313.99,552.946047
30 Oct 2020 13:15:0,13296.99,13350,13289.1,13332.6,548.480345
30 Oct 2020 13:0:0,13347.8,13350.92,13275,13297,723.483835
30 Oct 2020 12:45:0,13362.29,13369.47,13328.34,13347.79,734.852275
30 Oct 2020 12:30:0,13273.12,13366.16,13246.81,13362.24,754.218764
30 Oct 2020 12:15:0,13293.83,13295.95,13255.09,13273.12,467.672701
30 Oct 2020 12:0:0,13301.61,13316.48,13274.36,13294.13,523.86105
30 Oct 2020 11:45:0,13251.27,13302.02,13246.96,13301.62,595.229106
30 Oct 2020 11:30:0,13242.7,13263,13210.86,13251.26,554.973072
30 Oct 2020 11:15:0,13295.29,13300.32,13210.86,13242.7,723.115578
30 Oct 2020 11:0:0,13277.04,13338.96,13260.97,13295.29,948.824518
30 Oct 2020 10:45:0,13259.37,13298.43,13250.87,13277.05,557.088604
30 Oct 2020 10:30:0,13254.91,13279.73,13230.27,13259.38,523.089816
30 Oct 2020 10:15:0,13183.44,13270.43,13163.21,13254.92,718.105426
30 Oct 2020 10:0:0,13242.49,13242.49,13147.66,13183.43,1429.793499
30 Oct 2020 9:45:0,13270.15,13273.88,13230,13242.48,751.257484
30 Oct 2020 9:30:0,13298.4,13307.96,13261.47,13270.14,582.595909
30 Oct 2020 9:15:0,13300.01,13338.85,13270,13298.4,952.12021
30 Oct 2020 9:0:0,13218.96,13325.4,13188.91,13300,1317.409142
30 Oct 2020 8:45:0,13223.69,13247,13187.12,13218.96,717.117541
30 Oct 2020 8:30:0,13193.18,13261.22,13187.26,13223.69,1155.676957
30 Oct 2020 8:15:0,13158.03,13194.78,13115,13192.21,842.438254
30 Oct 2020 8:0:0,13201.99,13224.49,13155.01,13158.02,903.341969
30 Oct 2020 7:45:0,13263.7,13293.8,13201.06,13201.99,652.819239
30 Oct 2020 7:30:0,13210.01,13270.68,13189.42,13263.7,767.091717
30 Oct 2020 7:15:0,13218.03,13239.89,13166.41,13210.01,1003.785131
30 Oct 2020 7:0:0,13181.56,13249,13146.48,13218.03,2254.435596
30 Oct 2020 6:45:0,13323.61,13335,13174.52,13181.57,2656.847186
30 Oct 2020 6:30:0,13380.27,13409.05,13309.34,13323.62,1436.922444
30 Oct 2020 6:15:0,13473.54,13476,13380,13380.47,647.83472
30 Oct 2020 6:0:0,13420.87,13497.74,13415.33,13473.54,513.743428
30 Oct 2020 5:45:0,13437.91,13448.78,13410.11,13420.88,306.752444
30 Oct 2020 5:30:0,13425.46,13464.08,13419.48,13437.92,269.84834
30 Oct 2020 5:15:0,13406.97,13438.93,13394.06,13425.46,417.004031
30 Oct 2020 5:0:0,13432.34,13467.35,13379.22,13406.96,633.961704
30 Oct 2020 4:45:0,13450.7,13474.05,13400.1,13432.34,776.265218
30 Oct 2020 4:30:0,13489.99,13514.64,13441.23,13450.7,315.641591
30 Oct 2020 4:15:0,13472.26,13493.22,13455.05,13489.98,530.682429
30 Oct 2020 4:0:0,13458.45,13513.93,13429.61,13472.26,830.62887
30 Oct 2020 3:45:0,13519.6,13525.23,13446.34,13458.45,905.647486
30 Oct 2020 3:30:0,13545.74,13562.58,13495.91,13519.6,703.466916
30 Oct 2020 3:15:0,13576.05,13576.05,13522.85,13545.74,366.730284
30 Oct 2020 3:0:0,13561,13578,13521,13576.05,831.551738
30 Oct 2020 2:45:0,13566.16,13596.44,13552.11,13561,535.470064
30 Oct 2020 2:30:0,13606.38,13606.38,13543.17,13566.16,549.238796
30 Oct 2020 2:15:0,13633.71,13635.61,13591,13606.39,681.19581
30 Oct 2020 2:0:0,13588.15,13669.98,13572.58,13633.5,1603.411985
30 Oct 2020 1:45:0,13456.51,13600,13456.5,13588.15,1635.090777
30 Oct 2020 1:30:0,13401.25,13469.11,13400.52,13456.51,462.164491
30 Oct 2020 1:15:0,13396.63,13418.1,13368.55,13401.24,571.931183
30 Oct 2020 1:0:0,13455.69,13460.78,13285,13396.63,1378.739625
30 Oct 2020 0:45:0,13469.85,13476.13,13440,13455.7,341.401582
30 Oct 2020 0:30:0,13470.99,13488.37,13453.32,13469.85,400.638726
30 Oct 2020 0:15:0,13445.63,13480.92,13438.67,13471,594.875649
30 Oct 2020 0:0:0,13398.98,13449.67,13395.21,13445.86,355.6094
29 Oct 2020 23:45:0,13456,13472.27,13380.5,13398.97,693.141338
29 Oct 2020 23:30:0,13460.01,13475.23,13443.43,13455.99,358.28511
29 Oct 2020 23:15:0,13468.43,13483.79,13452.49,13460.01,410.889504
29 Oct 2020 23:0:0,13513.09,13520,13449,13468.42,449.241122
29 Oct 2020 22:45:0,13466.58,13549.91,13457.3,13513.09,649.644622
29 Oct 2020 22:30:0,13463.83,13469.79,13423.73,13466.55,437.985259
29 Oct 2020 22:15:0,13484.95,13491.62,13463.27,13463.82,277.031132
29 Oct 2020 22:0:0,13479.86,13489.27,13449.51,13484.98,304.84714
29 Oct 2020 21:45:0,13477.94,13483.99,13445.76,13479.86,385.3792
29 Oct 2020 21:30:0,13502.21,13506.22,13420,13477.94,1005.594548
29 Oct 2020 21:15:0,13461.81,13519.05,13456.08,13502.2,790.847548
29 Oct 2020 21:0:0,13492.5,13527.4,13432.73,13461.81,1324.479128
29 Oct 2020 20:45:0,13532.9,13561.5,13492.5,13492.51,693.395988
29 Oct 2020 20:30:0,13553.01,13577.55,13526.18,13532.9,419.773154
29 Oct 2020 20:15:0,13544.82,13580,13530.48,13553,604.196212
29 Oct 2020 20:0:0,13557.67,13585.57,13526.41,13544.82,904.923446
29 Oct 2020 19:45:0,13560.15,13585,13529.06,13557.67,581.314756
29 Oct 2020 19:30:0,13566.32,13593.83,13511,13560.16,948.417809
29 Oct 2020 19:15:0,13541,13579.81,13488,13566.32,934.733183
29 Oct 2020 19:0:0,13584.12,13632.68,13531.03,13541,1041.637457
29 Oct 2020 18:45:0,13629.03,13642.91,13562.19,13584.11,1239.5055
29 Oct 2020 18:30:0,13554.48,13635.66,13534.94,13629.02,1270.153444
29 Oct 2020 18:15:0,13553.49,13569.5,13512.83,13554.48,740.627521
29 Oct 2020 18:0:0,13543.65,13560.93,13506.28,13553.5,1101.139009
29 Oct 2020 17:45:0,13586.22,13586.22,13527.23,13543.66,1092.328574
29 Oct 2020 17:30:0,13558.25,13612.11,13539.7,13586.22,2378.788304
29 Oct 2020 17:15:0,13449.43,13563.41,13441.84,13558.24,1852.257052
29 Oct 2020 17:0:0,13436.94,13450,13395.99,13449.43,720.293465
29 Oct 2020 16:45:0,13377.65,13445,13376.84,13436.95,940.078445
29 Oct 2020 16:30:0,13447.33,13452.57,13356.74,13377.61,1062.552729
29 Oct 2020 16:15:0,13420.68,13473,13418.78,13447.33,972.528944
29 Oct 2020 16:0:0,13427.01,13459.95,13407.62,13420.68,969.229824
29 Oct 2020 15:45:0,13458.99,13465.5,13394.38,13427.02,1538.13638
29 Oct 2020 15:30:0,13383.42,13481.56,13357.65,13459,2815.070384
29 Oct 2020 15:15:0,13273.49,13383.65,13271.98,13383.65,1777.993515
29 Oct 2020 15:0:0,13232,13297.11,13226.45,13274,1447.744615
29 Oct 2020 14:45:0,13169.09,13250,13163,13232,1041.50683
29 Oct 2020 14:30:0,13144.77,13229.84,13143.41,13169.09,1444.392069
29 Oct 2020 14:15:0,13121.85,13155,13093.87,13144.77,525.858029
29 Oct 2020 14:0:0,13131.03,13157.28,13101.78,13121.85,643.96578
29 Oct 2020 13:45:0,13087.93,13145.36,13075.72,13130.3,898.082025
29 Oct 2020 13:30:0,12977.44,13121.11,12970,13087.55,1646.484511
29 Oct 2020 13:15:0,13030.66,13058.99,12920.77,12977.45,1855.833681
29 Oct 2020 13:0:0,13051.68,13087.4,13020,13030.65,1328.954944
29 Oct 2020 12:45:0,13121.94,13146.33,13050,13052.06,764.613863
29 Oct 2020 12:30:0,13125.01,13171.86,13115.26,13121.94,517.05645
29 Oct 2020 12:15:0,13134.03,13147,13117,13125.01,510.336416
29 Oct 2020 12:0:0,13097.51,13137.9,13077.01,13134.04,690.823407
29 Oct 2020 11:45:0,13075.26,13115,13075.26,13097.51,923.549723
29 Oct 2020 11:30:0,13122.49,13128.86,13041.18,13075.26,1506.125954
29 Oct 2020 11:15:0,13168.22,13174.84,13116.33,13122.5,487.04254
29 Oct 2020 11:0:0,13190.1,13199,13155.72,13168.23,349.97249
29 Oct 2020 10:45:0,13181.07,13202.4,13176.78,13190.11,370.545974
29 Oct 2020 10:30:0,13188.56,13191.6,13157,13181.08,778.536463
29 Oct 2020 10:15:0,13193.29,13208.77,13159.59,13188.55,718.184173
29 Oct 2020 10:0:0,13123.96,13200,13120,13193.66,630.847305
29 Oct 2020 9:45:0,13166.7,13170,13114.22,13123.96,558.571665
29 Oct 2020 9:30:0,13156.14,13187.09,13156.14,13166.71,494.415229
29 Oct 2020 9:15:0,13119.4,13179.26,13119.4,13156.14,553.134439
29 Oct 2020 9:0:0,13138.87,13188.15,13081,13119.36,955.239153
29 Oct 2020 8:45:0,13194.44,13197.29,13120.88,13138.87,1037.825521
29 Oct 2020 8:30:0,13207.86,13228.21,13191.05,13194.45,657.302964
29 Oct 2020 8:15:0,13261.93,13261.94,13200,13207.87,520.211688
29 Oct 2020 8:0:0,13278.72,13290.8,13240.99,13261.94,611.936933
29 Oct 2020 7:45:0,13280.18,13326.39,13266,13278.72,812.525342
29 Oct 2020 7:30:0,13276.58,13290.97,13272,13280.18,450.25903
29 Oct 2020 7:15:0,13253.7,13286.4,13252.06,13276.57,578.237758
29 Oct 2020 7:0:0,13284.84,13294.79,13244.96,13253.7,993.674817
29 Oct 2020 6:45:0,13268.21,13291.82,13245,13284.83,470.682669
29 Oct 2020 6:30:0,13253,13272.9,13248.69,13268.3,318.815998
29 Oct 2020 6:15:0,13273.92,13286.13,13245.22,13253,1168.325635
29 Oct 2020 6:0:0,13235.95,13280.69,13235.95,13273.91,369.426099
29 Oct 2020 5:45:0,13255.28,13269.04,13234.34,13235.94,305.929862
29 Oct 2020 5:30:0,13264.11,13283,13252.4,13255.28,237.122519
29 Oct 2020 5:15:0,13282.94,13299,13247.05,13264.11,982.019795
29 Oct 2020 5:0:0,13280.98,13289.97,13257.03,13282.94,379.621212
29 Oct 2020 4:45:0,13236.52,13280.99,13236.52,13280.99,486.844007
29 Oct 2020 4:30:0,13224.99,13243,13224.06,13236.53,350.218735
29 Oct 2020 4:15:0,13204.1,13225,13168.16,13224.99,627.131138
29 Oct 2020 4:0:0,13238.46,13240.03,13194.6,13204.1,460.311146
29 Oct 2020 3:45:0,13250.54,13251.55,13226.65,13238.46,223.703641
29 Oct 2020 3:30:0,13229.98,13263.18,13222.37,13250.54,485.667253
29 Oct 2020 3:15:0,13244.45,13266.95,13215.13,13229.98,653.561709
