time,open,high,low,close,volume
31 Dec 2018 23:30:0,3671.76,3687.02,3670.87,3686.43,358.93306
31 Dec 2018 23:0:0,3671.71,3674.95,3662.02,3671.78,411.617602
31 Dec 2018 22:30:0,3673.55,3674.95,3665,3671.72,392.403131
31 Dec 2018 22:0:0,3672,3678,3669.01,3673.07,350.855299
31 Dec 2018 21:30:0,3671.73,3683.98,3668,3672,686.583837
31 Dec 2018 21:0:0,3687.47,3688.77,3657.7,3672.81,1099.946359
31 Dec 2018 20:30:0,3732.45,3739.46,3630.33,3687.47,3054.887339
31 Dec 2018 20:0:0,3741.27,3742.22,3725,3732.49,350.559892
31 Dec 2018 19:30:0,3740.38,3748.98,3735.72,3741.52,322.044286
31 Dec 2018 19:0:0,3736.57,3742.96,3731.64,3740.13,310.26115
31 Dec 2018 18:30:0,3733.08,3739.55,3729.08,3736.31,363.017371
31 Dec 2018 18:0:0,3737.59,3742.92,3722,3732.62,560.451718
31 Dec 2018 17:30:0,3743.1,3747.99,3725,3736.17,527.868341
31 Dec 2018 17:0:0,3752.22,3776.85,3731.99,3741.95,690.523185
31 Dec 2018 16:30:0,3754.86,3757.4,3744.26,3752.46,420.597818
31 Dec 2018 16:0:0,3769.42,3783.34,3721.11,3754.31,1261.225645
31 Dec 2018 15:30:0,3731.32,3780.83,3730.29,3769.57,735.885072
31 Dec 2018 15:0:0,3732.23,3734,3724.81,3730.45,282.560185
31 Dec 2018 14:30:0,3736.62,3739.07,3726.49,3732.23,316.220228
31 Dec 2018 14:0:0,3731.87,3739.82,3725.85,3735.99,454.521541
31 Dec 2018 13:30:0,3719.98,3737.42,3718.61,3731.58,483.953338
31 Dec 2018 13:0:0,3725.42,3729.09,3715,3719.98,515.089077
31 Dec 2018 12:30:0,3725.38,3735.28,3716.66,3725.42,715.765907
31 Dec 2018 12:0:0,3772,3773.53,3692.11,3726.64,1997.661312
31 Dec 2018 11:30:0,3774.84,3783.44,3770,3771.5,364.552249
31 Dec 2018 11:0:0,3775.59,3778.67,3769,3775.88,531.352058
31 Dec 2018 10:30:0,3753.99,3791.63,3752.88,3775.59,964.693843
31 Dec 2018 10:0:0,3751.85,3760,3751.04,3752.64,376.763069
31 Dec 2018 9:30:0,3753.4,3761,3750.67,3752.21,378.524381
31 Dec 2018 9:0:0,3755.35,3758.27,3743.15,3753.4,449.420744
31 Dec 2018 8:30:0,3756.19,3759.89,3750.76,3754.45,318.434394
31 Dec 2018 8:0:0,3757,3763.12,3753.46,3756.32,285.481807
31 Dec 2018 7:30:0,3747.2,3759.53,3746.8,3757.45,295.144411
31 Dec 2018 7:0:0,3747.82,3755.99,3742.48,3747.57,297.123404
31 Dec 2018 6:30:0,3746,3750,3735,3747.45,343.458848
31 Dec 2018 6:0:0,3753.78,3755.6,3745.04,3745.35,320.579272
31 Dec 2018 5:30:0,3744.84,3756.06,3731.76,3753.72,427.669234
