time,open,high,low,close,volume
31 Dec 2019 17:0:0,7195,7225.62,7145.01,7173.32,4657.972543
31 Dec 2019 13:0:0,7243.64,7320,7188.88,7195.96,7983.926818
31 Dec 2019 9:0:0,7250.3,7256.94,7217.5,7243.39,4498.864156
31 Dec 2019 5:0:0,7236.6,7268.48,7228.4,7250.37,2664.670591
31 Dec 2019 1:0:0,7246,7269,7200,7236.39,4057.299249
30 Dec 2019 21:0:0,7241.15,7288.88,7235.1,7246,3178.274581
30 Dec 2019 17:0:0,7261.1,7270,7220,7240.99,5118.967882
30 Dec 2019 13:0:0,7314.74,7343.99,7251,7262.08,7289.497086
30 Dec 2019 9:0:0,7385.27,7385.29,7293.12,7315.11,6759.784113
30 Dec 2019 5:0:0,7349.54,7408.24,7345.22,7385.29,3786.007406
30 Dec 2019 1:0:0,7388.43,7389.83,7312,7349.51,3473.380714
29 Dec 2019 21:0:0,7472.13,7528.45,7345.8,7388.24,8829.034444
29 Dec 2019 17:0:0,7395.03,7480,7380.47,7473.05,5648.577939
29 Dec 2019 13:0:0,7346.08,7419.02,7322.9,7394.13,8220.352818
29 Dec 2019 9:0:0,7315.5,7360.67,7308.92,7345.83,4380.306346
29 Dec 2019 5:0:0,7307.06,7323.99,7292.84,7315,1907.027906
29 Dec 2019 1:0:0,7315.36,7316.14,7288,7307.27,2401.806632
28 Dec 2019 21:0:0,7344.7,7355,7296.52,7316.14,2755.360032
28 Dec 2019 17:0:0,7304.24,7365.01,7275.07,7344.77,5076.554318
28 Dec 2019 13:0:0,7308.32,7359.9,7285,7304.27,4124.309921
28 Dec 2019 9:0:0,7302.53,7329.47,7261.57,7308.28,3758.554285
28 Dec 2019 5:0:0,7288,7360,7276.72,7302.99,5591.958805
28 Dec 2019 1:0:0,7254.77,7340,7238.67,7288,5542.244838
27 Dec 2019 21:0:0,7215.05,7261,7212.78,7254.74,2751.556019
27 Dec 2019 17:0:0,7237.75,7275.86,7177.14,7216.1,5306.751408
27 Dec 2019 13:0:0,7136.38,7271.89,7092.99,7238.42,10186.903469
27 Dec 2019 9:0:0,7188.42,7216.26,7076.42,7137.72,7148.566164
27 Dec 2019 5:0:0,7232.04,7243.79,7175,7188.63,4904.323436
