time,open,high,low,close,volume
30 Dec 2019 1:0:0,7388.43,7408.24,7220,7246,29605.911782
29 Dec 2019 1:0:0,7315.36,7528.45,7288,7388.24,31387.106085
28 Dec 2019 1:0:0,7254.77,7365.01,7238.67,7316.14,26848.982199
27 Dec 2019 1:0:0,7202,7275.86,7076.42,7254.74,33642.701861
26 Dec 2019 1:0:0,7205.01,7435,7157.12,7202,36259.761076
25 Dec 2019 1:0:0,7255.77,7271.77,7128.86,7204.63,27492.044323
24 Dec 2019 1:0:0,7317.3,7436.68,7157.04,7255.77,43629.494188
23 Dec 2019 1:0:0,7500.71,7695.38,7265.84,7317.09,68051.997203
22 Dec 2019 1:0:0,7131.59,7518.54,7122.47,7501.44,39137.45515
21 Dec 2019 1:0:0,7188.01,7190.58,7105,7132.75,19467.174028
20 Dec 2019 1:0:0,7151.31,7220,7079.5,7187.83,32132.069205
19 Dec 2019 1:0:0,7277.83,7380,7038.31,7150.3,55509.049075
18 Dec 2019 1:0:0,6623.84,7440,6435,7277.83,95636.651251
17 Dec 2019 1:0:0,6891.44,6942.21,6560,6623.82,53865.069929
16 Dec 2019 1:0:0,7119.6,7150,6836,6891.72,43863.993059
15 Dec 2019 1:0:0,7064.14,7200.3,7008.35,7118.59,26395.778137
14 Dec 2019 1:0:0,7257.37,7271.77,7012,7064.05,29561.985967
13 Dec 2019 1:0:0,7197.76,7309.05,7190.76,7258.48,27609.873795
12 Dec 2019 1:0:0,7210,7295,7080.3,7198.08,42288.600932
11 Dec 2019 1:0:0,7224.15,7275.5,7125.66,7210,30093.091944
10 Dec 2019 1:0:0,7338.64,7407.6,7157.1,7224.13,49723.76214
9 Dec 2019 1:0:0,7510.11,7650,7273,7338.64,46621.887493
8 Dec 2019 1:0:0,7487.31,7564,7374.86,7510.11,29856.897631
7 Dec 2019 1:0:0,7527.8,7619.62,7470.16,7488.21,31498.684173
6 Dec 2019 1:0:0,7389,7590.03,7305,7527.47,48189.087944
5 Dec 2019 1:0:0,7194.59,7485,7150,7389,59306.678855
4 Dec 2019 1:0:0,7292.71,7750,7067,7194.32,83147.149142
3 Dec 2019 1:0:0,7294.42,7400,7241.35,7292.71,33149.477487
2 Dec 2019 1:0:0,7391.5,7420.56,7151.1,7294.28,46330.25604
1 Dec 2019 1:0:0,7540.63,7541.85,7210,7390.89,60769.342313
30 Nov 2019 1:0:0,7740.99,7810,7441,7541.89,46989.433619
29 Nov 2019 1:0:0,7418.52,7850,7362.3,7739.68,60745.300873
28 Nov 2019 1:0:0,7507.9,7643,7360,7419.49,56933.981109
27 Nov 2019 1:0:0,7154.75,7655,6840,7508.52,92452.87349
26 Nov 2019 1:0:0,7109.99,7340,7017.48,7156.14,65722.39769
25 Nov 2019 1:0:0,6900.23,7377.69,6515,7109.57,119645.735197
24 Nov 2019 1:0:0,7311.1,7330.39,6861,6903.28,67890.206483
23 Nov 2019 1:0:0,7268.23,7344.48,7080.01,7311.57,50449.894755
22 Nov 2019 1:0:0,7627.79,7750,6790,7268.23,126603.140259
21 Nov 2019 1:0:0,8098.56,8134.73,7500,7627.74,58418.780261
20 Nov 2019 1:0:0,8133.83,8264.29,8038.4,8098.01,32466.23098
19 Nov 2019 1:0:0,8186.5,8218.63,8003,8133.64,43556.061025
18 Nov 2019 1:0:0,8502.87,8503.52,8060,8187.17,43017.69094
17 Nov 2019 1:0:0,8490.74,8635,8350.68,8502.4,27009.037082
16 Nov 2019 1:0:0,8471.62,8543,8400,8491.02,20902.299752
15 Nov 2019 1:0:0,8646.38,8790,8400,8471.73,46087.417751
14 Nov 2019 1:0:0,8777.54,8800,8582.6,8646.68,33468.468961
13 Nov 2019 1:0:0,8821.91,8844.99,8702,8777.12,26810.116918
12 Nov 2019 1:0:0,8733.36,8888,8567.6,8821.94,40366.629471
11 Nov 2019 1:0:0,9040.16,9072.32,8618.68,8733.27,44888.053545
10 Nov 2019 1:0:0,8809.18,9147.19,8750,9039.47,34422.029797
9 Nov 2019 1:0:0,8773.74,8880,8724.88,8809.41,29469.481405
8 Nov 2019 1:0:0,9214,9261,8696,8773.73,62107.289243
7 Nov 2019 1:0:0,9339.16,9375,9101,9216.2,39117.470853
6 Nov 2019 1:0:0,9307.73,9440.91,9250.01,9339.05,37336.170372
5 Nov 2019 1:0:0,9392.4,9454.95,9175.76,9308.66,45935.873665
4 Nov 2019 1:0:0,9196.46,9513.68,9115.84,9393.35,45894.456277
