time,open,high,low,close,volume
31 Dec 2019 23:30:0,7192.42,7208.41,7182.34,7200.48,323.511472
31 Dec 2019 23:0:0,7185.92,7194,7181.78,7192.9,327.649605
31 Dec 2019 22:30:0,7185.49,7188.93,7180.1,7186.19,171.879734
31 Dec 2019 22:0:0,7176.51,7186.7,7171.01,7185.64,238.396956
31 Dec 2019 21:30:0,7173.56,7187.89,7169.36,7176.41,252.701559
31 Dec 2019 21:0:0,7173.75,7180,7165.1,7173.95,255.602453
31 Dec 2019 20:30:0,7175.55,7185,7168,7173.32,318.984501
31 Dec 2019 20:0:0,7169.32,7182.14,7156.85,7175.55,444.641117
31 Dec 2019 19:30:0,7168.22,7174.04,7156.24,7168.86,337.925096
31 Dec 2019 19:0:0,7167.72,7168.96,7145.01,7168.24,950.526818
31 Dec 2019 18:30:0,7201.72,7204.48,7151,7168.12,1254.636948
31 Dec 2019 18:0:0,7212.45,7213.56,7199,7201.72,359.640337
31 Dec 2019 17:30:0,7222.37,7225.62,7208.31,7211.49,359.957719
31 Dec 2019 17:0:0,7195,7223.66,7186.77,7222.24,631.660007
31 Dec 2019 16:30:0,7221.08,7229.45,7191.52,7195.96,912.260977
31 Dec 2019 16:0:0,7237.44,7261.02,7188.88,7220.49,2086.517329
31 Dec 2019 15:30:0,7249.37,7320,7230.63,7237.68,2781.785252
31 Dec 2019 15:0:0,7239.14,7252,7232.77,7248.74,336.803263
31 Dec 2019 14:30:0,7247.15,7251,7239.11,7239.43,368.110296
31 Dec 2019 14:0:0,7247.99,7252,7235.63,7245.95,629.659742
31 Dec 2019 13:30:0,7232.05,7248,7231,7247.99,331.140166
31 Dec 2019 13:0:0,7243.64,7244,7222.14,7231.29,537.649793
31 Dec 2019 12:30:0,7244.39,7254.53,7239.92,7243.39,393.292119
31 Dec 2019 12:0:0,7244.08,7256.94,7236.02,7244.43,354.065889
31 Dec 2019 11:30:0,7243.02,7255.15,7231.11,7245.01,430.071514
31 Dec 2019 11:0:0,7229.2,7249.29,7217.5,7242.03,689.807548
31 Dec 2019 10:30:0,7232.53,7234.39,7220.26,7229.2,851.071204
31 Dec 2019 10:0:0,7229.84,7244,7219.07,7233.69,870.134138
31 Dec 2019 9:30:0,7230.11,7241,7226.66,7229.18,468.099375
31 Dec 2019 9:0:0,7250.3,7250.54,7223.36,7230.53,442.322369
31 Dec 2019 8:30:0,7242.42,7251.79,7240.64,7250.37,290.234604
