time,open,high,low,close,volume
31 Dec 2018 17:0:0,3752.22,3776.85,3630.33,3687.47,6179.613282
31 Dec 2018 13:0:0,3725.42,3783.34,3715,3752.46,4470.052904
31 Dec 2018 9:0:0,3755.35,3791.63,3692.11,3725.42,5778.733563
31 Dec 2018 5:0:0,3744.59,3763.12,3731.76,3754.45,2781.912618
31 Dec 2018 1:0:0,3803.12,3810,3715.73,3744.58,6384.781614
30 Dec 2018 21:0:0,3779.31,3823,3745,3801.91,5113.975066
30 Dec 2018 17:0:0,3768,3809.85,3735.57,3780.12,3827.055777
30 Dec 2018 13:0:0,3785.92,3903.5,3720.41,3768,7820.785685
30 Dec 2018 9:0:0,3724.93,3825,3718.01,3785.93,6693.408589
30 Dec 2018 5:0:0,3711.44,3747,3708.18,3724.94,2752.161625
30 Dec 2018 1:0:0,3696.71,3724.92,3657.9,3711.55,7014.98252
29 Dec 2018 21:0:0,3794.49,3884,3670,3695.32,10354.231437
29 Dec 2018 17:0:0,3822.49,3824.7,3760,3793.31,5794.795536
29 Dec 2018 13:0:0,3804.82,3838.2,3791,3822.1,4425.994687
29 Dec 2018 9:0:0,3857.21,3892,3756.2,3804.6,9966.008721
29 Dec 2018 5:0:0,3830.73,3867.49,3816,3858.26,3880.511037
29 Dec 2018 1:0:0,3839,3870,3815,3830.75,4452.832485
28 Dec 2018 21:0:0,3821.88,3859,3805,3839.26,5707.171249
28 Dec 2018 17:0:0,3785.9,3887.25,3778.5,3819.54,14949.356738
28 Dec 2018 13:0:0,3607,3820,3568,3785.58,11901.860586
28 Dec 2018 9:0:0,3560.87,3609.37,3552,3607,5337.4912
28 Dec 2018 5:0:0,3567.95,3580.29,3540.04,3561,4058.972923
28 Dec 2018 1:0:0,3567.89,3588,3551.1,3566.72,4009.452291
27 Dec 2018 21:0:0,3577.2,3588,3535,3567.91,8746.423045
27 Dec 2018 17:0:0,3717.96,3740.6,3565,3577.77,11256.699502
27 Dec 2018 13:0:0,3723.16,3760.95,3697,3717.96,5514.427364
27 Dec 2018 9:0:0,3725.06,3750,3697.52,3724.13,5365.508467
27 Dec 2018 5:0:0,3709.47,3734,3670,3725.47,5711.394882
27 Dec 2018 1:0:0,3777.74,3813.98,3690,3711.59,7502.939652
26 Dec 2018 21:0:0,3769.61,3800,3715,3777.74,5794.437928
26 Dec 2018 17:0:0,3706.43,3792.2,3690.34,3769.95,6590.136918
26 Dec 2018 13:0:0,3722.65,3753.07,3656.74,3706.44,8432.431429
26 Dec 2018 9:0:0,3743.45,3744.33,3686.62,3722.65,6916.898463
26 Dec 2018 5:0:0,3795.43,3803.49,3720.5,3743.45,6145.067131
26 Dec 2018 1:0:0,3745.56,3837.15,3715.05,3795.23,8750.403948
25 Dec 2018 21:0:0,3706.74,3781,3693.45,3745.79,8306.878116
25 Dec 2018 17:0:0,3688,3730,3661,3707.45,8168.905258
25 Dec 2018 13:0:0,3735.86,3764.99,3646.41,3688,10706.024193
25 Dec 2018 9:0:0,3750.57,3786.95,3684,3737.31,9248.180266
25 Dec 2018 5:0:0,3709.1,3793.42,3708.52,3750.39,7775.183977
25 Dec 2018 1:0:0,4010.11,4020,3705,3709.1,18520.457622
24 Dec 2018 21:0:0,4012.49,4066,3984.78,4008.01,5712.432049
24 Dec 2018 17:0:0,4022,4078.09,3965.01,4012.49,12967.962669
24 Dec 2018 13:0:0,4105.97,4190,4021,4021.22,10743.536867
