time,open,high,low,close,volume
18 Jan 2021 17:0:0,36405.99,36565,35831.88,36202.51,1746.475902
18 Jan 2021 16:30:0,36265.35,36457.59,36122,36405.98,837.584008
18 Jan 2021 16:0:0,36449.71,36600.78,36220,36266.25,1203.700616
18 Jan 2021 15:30:0,36810.01,36839.01,36047.89,36449.71,2534.620463
18 Jan 2021 15:0:0,36764.94,36985,36751.83,36810.01,1052.139523
18 Jan 2021 14:30:0,36808.99,37000,36705,36766.78,1225.78638
18 Jan 2021 14:0:0,36981.4,37050,36705,36808.99,3008.831721
18 Jan 2021 13:30:0,37064.08,37200,36888.88,36981.4,2835.049693
18 Jan 2021 13:0:0,36443.91,37469.83,36385,37064.62,5408.79455
18 Jan 2021 12:30:0,36013.61,36537,35821.93,36442.08,1548.85468
18 Jan 2021 12:0:0,36216.63,36266.7,35771.6,36013.61,1911.687267
18 Jan 2021 11:30:0,36278.11,36374.41,36125.42,36216.63,1071.79233
18 Jan 2021 11:0:0,36574.63,36633.5,36123.53,36278.46,1615.14184
18 Jan 2021 10:30:0,36386.35,36582,36303.03,36574.61,1158.780081
18 Jan 2021 10:0:0,36233.19,36650,36204.15,36385.16,1918.547211
18 Jan 2021 9:30:0,36235.45,36329.41,36120.35,36233.19,997.978906
18 Jan 2021 9:0:0,36100.55,36450,36073.13,36235.46,1496.385245
18 Jan 2021 8:30:0,36037.13,36278.68,35983.04,36104.61,1468.418663
18 Jan 2021 8:0:0,35195.44,36178.16,35160.3,36037.13,2448.712899
18 Jan 2021 7:30:0,35258.62,35400,35072.69,35195.45,813.931493
18 Jan 2021 7:0:0,35344.5,35464.04,35178.58,35252.97,783.836943
18 Jan 2021 6:30:0,34844.71,35477.06,34800,35344.5,1522.948729
18 Jan 2021 6:0:0,35132.11,35268,34812.92,34844.43,971.114422
18 Jan 2021 5:30:0,35223.47,35226.73,34908.8,35132.11,928.824721
18 Jan 2021 5:0:0,35108.27,35313.9,34982.87,35223.48,993.799751
18 Jan 2021 4:30:0,35167.46,35253.61,34842.99,35106.25,2119.077265
18 Jan 2021 4:0:0,35764.6,35847.18,35136.16,35167.46,2555.239689
18 Jan 2021 3:30:0,36085.07,36095.79,35681.96,35764.66,1302.943684
18 Jan 2021 3:0:0,36125.43,36208,35908.01,36085.07,1003.083882
18 Jan 2021 2:30:0,35759.89,36180,35755.19,36125.44,1179.028929
18 Jan 2021 2:0:0,35964.19,36091.67,35605.22,35761.96,1381.926635
18 Jan 2021 1:30:0,35854.75,36016.7,35779.58,35964.2,1244.151671
18 Jan 2021 1:0:0,35824.99,35982.92,35551.81,35854.75,2079.749468
18 Jan 2021 0:30:0,36378.46,36409.59,35506,35828.61,1934.867666
18 Jan 2021 0:0:0,36181.16,36417.51,36027.83,36378.45,1409.658027
17 Jan 2021 23:30:0,36482.45,36696.36,36000.39,36181.16,1439.570342
17 Jan 2021 23:0:0,36542.97,36700,36390.5,36482.5,807.882702
17 Jan 2021 22:30:0,36717.05,36852.5,36427,36542.96,1525.559171
17 Jan 2021 22:0:0,36073.88,36725.66,36073.87,36715.21,2352.843653
17 Jan 2021 21:30:0,35630.94,36099,35630,36072.99,1198.738345
17 Jan 2021 21:0:0,35633.9,35782.71,35559.84,35631.24,718.983902
17 Jan 2021 20:30:0,35956.85,35990,35514.99,35633.91,1099.37394
17 Jan 2021 20:0:0,35676.58,36000,35676.58,35956.86,943.663246
17 Jan 2021 19:30:0,35843.58,35900,35640.93,35678.67,698.074685
17 Jan 2021 19:0:0,35837.22,35920.63,35625.4,35840.14,786.482157
17 Jan 2021 18:30:0,35864.96,35866.7,35603.01,35837.22,1199.559774
17 Jan 2021 18:0:0,35914.98,36123.14,35841.73,35864.97,992.363531
17 Jan 2021 17:30:0,35809.94,36166.47,35803.41,35910.07,1904.208822
17 Jan 2021 17:0:0,35728.47,35949.55,35589.35,35809.94,1674.680129
17 Jan 2021 16:30:0,35837.09,35973.89,35628.95,35728.47,1678.290124
17 Jan 2021 16:0:0,34750.02,35850,34750.01,35837.1,2662.945325
17 Jan 2021 15:30:0,34974.57,35243.64,34745.66,34750.02,1253.070761
17 Jan 2021 15:0:0,34841.82,35076.86,34666,34974.57,1595.931205
17 Jan 2021 14:30:0,35339.88,35500,34786.76,34841.83,1502.134639
17 Jan 2021 14:0:0,35124.07,35432.15,35033.66,35339.87,1416.966425
17 Jan 2021 13:30:0,35366.48,35464.79,34695.46,35124.69,2328.570622
17 Jan 2021 13:0:0,35270,35545.34,35102.57,35366.49,1633.432057
17 Jan 2021 12:30:0,34914.15,35400,34782.27,35267.17,2161.367281
17 Jan 2021 12:0:0,34816.26,35100,34727.85,34914.14,1700.292413
17 Jan 2021 11:30:0,34669.98,35147.84,34600,34818,2211.225884
17 Jan 2021 11:0:0,34176.78,34764.16,33850,34669.98,3506.803165
17 Jan 2021 10:30:0,34875.78,34877.53,34000,34176.77,3246.744252
17 Jan 2021 10:0:0,34732.08,35188,34640.31,34879.76,2323.487045
17 Jan 2021 9:30:0,34742.36,34833.95,34300,34732.83,2476.104928
17 Jan 2021 9:0:0,34760.91,34834.41,34307.92,34742.37,3164.945289
17 Jan 2021 8:30:0,35250.5,35259.61,34518.04,34760.9,3303.467121
