time,open,high,low,close,volume
30 Jan 2021 23:57:0,34520.53,34629,34520.53,34526.13,85.141996
30 Jan 2021 23:54:0,34590.98,34629,34516.78,34520.53,201.470964
30 Jan 2021 23:51:0,34583.66,34620,34570.24,34590.78,72.392018
30 Jan 2021 23:48:0,34602.07,34631.74,34573.05,34583.66,107.48643
30 Jan 2021 23:45:0,34619.05,34633.16,34592.84,34605.23,77.849631
30 Jan 2021 23:42:0,34560.63,34623.97,34558.1,34619.04,86.490895
30 Jan 2021 23:39:0,34615.98,34616.02,34538,34558.1,77.28371
30 Jan 2021 23:36:0,34616.46,34630,34600.02,34616.03,49.681778
30 Jan 2021 23:33:0,34660.82,34662.45,34569.31,34616.46,62.832748
30 Jan 2021 23:30:0,34563.55,34665.93,34550,34660.82,74.467106
30 Jan 2021 23:27:0,34605.97,34606.04,34546.83,34564.43,88.129111
30 Jan 2021 23:24:0,34650.73,34655.69,34543.69,34606.03,83.237061
30 Jan 2021 23:21:0,34688.59,34688.59,34650,34650.73,42.233192
30 Jan 2021 23:18:0,34683.75,34714.45,34671.22,34689.03,55.430313
30 Jan 2021 23:15:0,34692.15,34699.99,34637,34683.75,50.649337
30 Jan 2021 23:12:0,34715.37,34766.91,34683.27,34692.14,86.555364
30 Jan 2021 23:9:0,34620.58,34789.69,34620.39,34721.89,161.766461
30 Jan 2021 23:6:0,34593.23,34621.01,34521.45,34620.59,121.240958
30 Jan 2021 23:3:0,34754.59,34771.49,34591.26,34593.05,185.298453
30 Jan 2021 23:0:0,34675.53,34800,34556,34754.96,325.155085
30 Jan 2021 22:57:0,34470.51,34690,34468.31,34675.53,347.938222
30 Jan 2021 22:54:0,34368.09,34475,34338.18,34470.52,140.9451
30 Jan 2021 22:51:0,34377.35,34410,34360,34368.09,88.753413
30 Jan 2021 22:48:0,34369.04,34382.83,34344.89,34377.34,45.31949
30 Jan 2021 22:45:0,34350,34390,34323.98,34369.04,76.184806
30 Jan 2021 22:42:0,34337.11,34379.16,34330,34349.99,92.875975
30 Jan 2021 22:39:0,34296.08,34399,34271,34337.11,162.809805
30 Jan 2021 22:36:0,34246.33,34329.99,34227.96,34295.95,113.692424
30 Jan 2021 22:33:0,34196.82,34248.06,34161.81,34246.32,72.531297
30 Jan 2021 22:30:0,34217.82,34230,34160.78,34196.82,63.059869
30 Jan 2021 22:27:0,34054.99,34239.69,34054,34217.82,83.364756
30 Jan 2021 22:24:0,34150.08,34175.49,33966.4,34054.12,207.985431
30 Jan 2021 22:21:0,34183.08,34183.08,34140,34150.07,70.425155
30 Jan 2021 22:18:0,34140.6,34195.08,34138,34183.09,72.856936
30 Jan 2021 22:15:0,34142.16,34187.59,34133.3,34140.6,61.107101
30 Jan 2021 22:12:0,34166.38,34179.5,34122.68,34142.16,58.518452
30 Jan 2021 22:9:0,34171.14,34192.3,34137.48,34166.26,66.800261
30 Jan 2021 22:6:0,34164.04,34199.89,34122.1,34171.15,85.002877
30 Jan 2021 22:3:0,34144.48,34188.21,34137.38,34164.04,82.150341
30 Jan 2021 22:0:0,34157.5,34200,34126.72,34144.47,95.636244
30 Jan 2021 21:57:0,34177.69,34195.98,34080,34154.63,167.141699
30 Jan 2021 21:54:0,34257.54,34283.88,34165.38,34177.69,139.191974
30 Jan 2021 21:51:0,34262.61,34290,34243.44,34256.58,54.059799
30 Jan 2021 21:48:0,34270,34316.18,34248.58,34261.2,72.353065
30 Jan 2021 21:45:0,34255.53,34330,34246.94,34269.99,80.351278
30 Jan 2021 21:42:0,34291.35,34300,34245,34255.53,68.29388
30 Jan 2021 21:39:0,34272.47,34347.48,34263.34,34291.35,64.458834
