time,open,high,low,close,volume
30 Jan 2021 23:59:0,34541.22,34554.65,34526.13,34526.13,20.552645
30 Jan 2021 23:58:0,34601.06,34603.33,34535.96,34544.09,22.816603
30 Jan 2021 23:57:0,34520.53,34629,34520.53,34601.06,41.772748
30 Jan 2021 23:56:0,34569.39,34587.61,34516.78,34520.53,48.454316
30 Jan 2021 23:55:0,34598.81,34600.42,34569.38,34569.38,34.5273
30 Jan 2021 23:54:0,34590.98,34629,34583.89,34598.73,118.489348
30 Jan 2021 23:53:0,34615.88,34620,34581.53,34590.78,26.53142
30 Jan 2021 23:52:0,34585.32,34617.25,34582.21,34617.25,23.162188
30 Jan 2021 23:51:0,34583.66,34613.97,34570.24,34585.32,22.69841
30 Jan 2021 23:50:0,34601.78,34604.72,34573.05,34583.66,40.746974
30 Jan 2021 23:49:0,34616.08,34628.99,34600.97,34601.78,33.62425
30 Jan 2021 23:48:0,34602.07,34631.74,34602.07,34614.99,33.115206
30 Jan 2021 23:47:0,34614.4,34633.16,34592.84,34605.23,27.998618
30 Jan 2021 23:46:0,34613.1,34626.47,34608.19,34617.85,28.539022
30 Jan 2021 23:45:0,34619.05,34624.99,34602.86,34613.1,21.311991
30 Jan 2021 23:44:0,34593.18,34623.97,34593.18,34619.04,31.212785
30 Jan 2021 23:43:0,34592.01,34617.66,34586.75,34593.14,27.339308
30 Jan 2021 23:42:0,34560.63,34616.77,34558.1,34592,27.938802
30 Jan 2021 23:41:0,34567.23,34600.04,34538,34558.1,43.03
30 Jan 2021 23:40:0,34599.86,34599.86,34560.41,34561.96,19.633353
30 Jan 2021 23:39:0,34615.98,34616.02,34598.84,34599.86,14.620357
30 Jan 2021 23:38:0,34616.5,34620,34600.02,34616.03,26.360634
30 Jan 2021 23:37:0,34626.32,34626.32,34609.99,34616.5,8.773806
30 Jan 2021 23:36:0,34616.46,34630,34616.45,34626.33,14.547338
30 Jan 2021 23:35:0,34624.45,34625.82,34569.31,34616.46,22.140872
30 Jan 2021 23:34:0,34629.36,34633.16,34595.01,34629,15.841328
30 Jan 2021 23:33:0,34660.82,34662.45,34587.96,34625.01,24.850548
30 Jan 2021 23:32:0,34629.8,34665.93,34604.3,34660.82,23.477919
30 Jan 2021 23:31:0,34575.38,34635.13,34568.13,34627.38,32.945505
30 Jan 2021 23:30:0,34563.55,34579.99,34550,34574.12,18.043682
30 Jan 2021 23:29:0,34578.19,34581.18,34546.83,34564.43,26.188845
30 Jan 2021 23:28:0,34554.05,34583,34549.18,34575.72,33.248182
30 Jan 2021 23:27:0,34605.97,34606.04,34550,34556.72,28.692084
30 Jan 2021 23:26:0,34567.6,34607.3,34567.6,34606.03,34.974944
30 Jan 2021 23:25:0,34627.56,34632.98,34543.69,34573.81,34.203121
30 Jan 2021 23:24:0,34650.73,34655.69,34625.43,34627.56,14.058996
30 Jan 2021 23:23:0,34659.05,34665.48,34650,34650.73,8.977438
30 Jan 2021 23:22:0,34660.27,34679.99,34654.58,34659.05,17.112339
30 Jan 2021 23:21:0,34688.59,34688.59,34657.82,34660.27,16.143415
30 Jan 2021 23:20:0,34698.61,34700.07,34671.22,34689.03,19.112762
30 Jan 2021 23:19:0,34702.95,34704.17,34698.33,34698.6,17.61057
30 Jan 2021 23:18:0,34683.75,34714.45,34683.72,34702.95,18.706981
30 Jan 2021 23:17:0,34696,34699.99,34675,34683.75,12.852695
30 Jan 2021 23:16:0,34639.99,34696,34637,34696,15.359416
30 Jan 2021 23:15:0,34692.15,34694.17,34638.57,34639.99,22.437226
30 Jan 2021 23:14:0,34720.64,34720.64,34683.27,34692.14,26.120707
30 Jan 2021 23:13:0,34738.99,34741.16,34715.36,34718.57,24.349749
30 Jan 2021 23:12:0,34715.37,34766.91,34715.37,34738.99,36.084908
30 Jan 2021 23:11:0,34768.09,34768.09,34700.07,34721.89,41.090965
30 Jan 2021 23:10:0,34770.29,34778.56,34756.56,34768.84,33.515636
30 Jan 2021 23:9:0,34620.58,34789.69,34620.39,34772.56,87.15986
30 Jan 2021 23:8:0,34594.56,34621.01,34521.45,34620.59,45.424101
30 Jan 2021 23:7:0,34589.83,34597.24,34522.64,34594.56,36.614268
30 Jan 2021 23:6:0,34593.23,34614.6,34581.5,34589.83,39.202589
30 Jan 2021 23:5:0,34657.63,34657.64,34591.26,34593.05,51.340859
30 Jan 2021 23:4:0,34678.87,34700,34654.96,34657.63,45.050747
30 Jan 2021 23:3:0,34754.59,34771.49,34635.66,34678.87,88.906847
30 Jan 2021 23:2:0,34725.01,34800,34717.87,34754.96,122.061091
30 Jan 2021 23:1:0,34600.26,34728,34600.25,34725.01,110.097806
30 Jan 2021 23:0:0,34675.53,34693.35,34556,34606.14,92.996188
30 Jan 2021 22:59:0,34622.95,34690,34615.33,34675.53,89.781014
30 Jan 2021 22:58:0,34541.1,34633.43,34520,34622.95,81.864408
30 Jan 2021 22:57:0,34470.51,34600,34468.31,34533.95,176.2928
30 Jan 2021 22:56:0,34415.99,34475,34415.99,34470.52,75.475432
30 Jan 2021 22:55:0,34359.91,34416,34359.91,34415.39,38.602976
30 Jan 2021 22:54:0,34368.09,34368.57,34338.18,34359.92,26.866692
30 Jan 2021 22:53:0,34366.89,34392.21,34360,34368.09,17.117234
30 Jan 2021 22:52:0,34401.26,34406.83,34365.9,34366.89,25.677645
30 Jan 2021 22:51:0,34377.35,34410,34374.08,34401.37,45.958534
30 Jan 2021 22:50:0,34363.43,34377.35,34350.06,34377.34,13.900552
30 Jan 2021 22:49:0,34363.45,34367.02,34350,34363.43,15.003032
30 Jan 2021 22:48:0,34369.04,34382.83,34344.89,34363.45,16.415906
30 Jan 2021 22:47:0,34349.85,34390,34330,34369.04,17.639399
30 Jan 2021 22:46:0,34327.17,34377.34,34327.17,34349.85,44.645798
30 Jan 2021 22:45:0,34350,34350,34323.98,34327.17,13.899609
30 Jan 2021 22:44:0,34375.74,34379.16,34332.42,34349.99,22.278443
30 Jan 2021 22:43:0,34353.52,34375.75,34333.71,34375.74,51.937094
30 Jan 2021 22:42:0,34337.11,34363.12,34330,34353.52,18.660438
30 Jan 2021 22:41:0,34313.43,34399,34309.02,34337.11,85.580053
30 Jan 2021 22:40:0,34287.97,34338.91,34282.96,34313.61,48.961791
30 Jan 2021 22:39:0,34296.08,34300.17,34271,34287.96,28.267961
30 Jan 2021 22:38:0,34290.83,34303.33,34273.01,34295.95,25.166509
30 Jan 2021 22:37:0,34252.86,34329.99,34252.86,34290.82,47.947022
30 Jan 2021 22:36:0,34246.33,34265.28,34227.96,34252.86,40.578893
30 Jan 2021 22:35:0,34239.69,34248.06,34200.62,34246.32,18.206692
30 Jan 2021 22:34:0,34163.24,34239.98,34161.81,34239.98,27.211422
30 Jan 2021 22:33:0,34196.82,34197.71,34162.95,34163.24,27.113183
30 Jan 2021 22:32:0,34225,34230,34160.78,34196.82,22.208101
30 Jan 2021 22:31:0,34177.44,34225,34166.25,34224.99,20.147323
30 Jan 2021 22:30:0,34217.82,34219.13,34172.43,34177.44,20.704445
30 Jan 2021 22:29:0,34237.14,34237.14,34185.27,34217.82,18.380732
30 Jan 2021 22:28:0,34162.45,34239.69,34126.47,34237.14,33.680061
