time,open,high,low,close,volume
30 Jan 2021 23:55:0,34598.81,34629,34516.78,34526.13,168.123612
30 Jan 2021 23:50:0,34601.78,34629,34570.24,34598.73,231.62834
30 Jan 2021 23:45:0,34619.05,34633.16,34592.84,34601.78,144.589087
30 Jan 2021 23:40:0,34599.86,34623.97,34538,34619.04,149.154248
30 Jan 2021 23:35:0,34624.45,34630,34569.31,34599.86,86.443007
30 Jan 2021 23:30:0,34563.55,34665.93,34550,34629,115.158982
30 Jan 2021 23:25:0,34627.56,34632.98,34543.69,34564.43,157.307176
30 Jan 2021 23:20:0,34698.61,34700.07,34625.43,34627.56,75.40495
30 Jan 2021 23:15:0,34692.15,34714.45,34637,34698.6,86.966888
30 Jan 2021 23:10:0,34770.29,34778.56,34683.27,34692.14,161.161965
30 Jan 2021 23:5:0,34657.63,34789.69,34521.45,34772.56,259.741677
30 Jan 2021 23:0:0,34675.53,34800,34556,34657.63,459.112679
30 Jan 2021 22:55:0,34359.91,34690,34359.91,34675.53,462.01663
30 Jan 2021 22:50:0,34363.43,34410,34338.18,34359.92,129.520657
30 Jan 2021 22:45:0,34350,34390,34323.98,34363.43,107.603744
30 Jan 2021 22:40:0,34287.97,34399,34282.96,34349.99,227.417819
30 Jan 2021 22:35:0,34239.69,34329.99,34200.62,34287.96,160.167077
30 Jan 2021 22:30:0,34217.82,34239.98,34160.78,34239.98,117.384474
30 Jan 2021 22:25:0,34103.13,34239.69,33966.4,34217.82,236.046254
30 Jan 2021 22:20:0,34168.42,34190.87,34100,34103.13,145.737074
30 Jan 2021 22:15:0,34142.16,34195.08,34133.3,34168.08,113.956051
30 Jan 2021 22:10:0,34176.09,34192.3,34122.68,34142.16,94.401372
30 Jan 2021 22:5:0,34157.15,34199.89,34122.1,34176.09,144.059796
30 Jan 2021 22:0:0,34157.5,34200,34126.72,34157.14,149.647007
30 Jan 2021 21:55:0,34254.45,34282.38,34080,34154.63,286.760064
30 Jan 2021 21:50:0,34277.01,34290,34243.44,34254.44,111.755089
30 Jan 2021 21:45:0,34255.53,34330,34246.94,34277,114.582662
30 Jan 2021 21:40:0,34302.66,34347.48,34245,34255.53,107.882464
30 Jan 2021 21:35:0,34348.4,34400.02,34263.34,34302.66,165.019414
30 Jan 2021 21:30:0,34399.04,34420.77,34312.52,34348.4,113.003369
30 Jan 2021 21:25:0,34345.55,34449.69,34342.12,34399.04,197.023389
30 Jan 2021 21:20:0,34435.65,34443.3,34150.01,34344.4,277.217134
30 Jan 2021 21:15:0,34346.23,34441.74,34306.53,34435.65,186.411323
30 Jan 2021 21:10:0,34332.84,34357.38,34298.24,34346.23,111.287057
30 Jan 2021 21:5:0,34365.49,34371.07,34319.26,34332.84,174.438163
