time,open,high,low,close,volume
29 Jan 2021 1:0:0,33368.18,38531.9,31915.4,34252.2,231827.005626
28 Jan 2021 1:0:0,30362.19,33783.98,29842.1,33364.86,92621.145617
27 Jan 2021 1:0:0,32464.01,32557.29,29241.72,30366.15,95911.961711
26 Jan 2021 1:0:0,32254.19,32921.88,30837.37,32467.77,84972.20691
25 Jan 2021 1:0:0,32259.45,34875,31910,32254.2,88499.226921
24 Jan 2021 1:0:0,32078,33071,30900,32259.9,57978.037966
23 Jan 2021 1:0:0,32950,33456,31390.16,32078,64595.287675
22 Jan 2021 1:0:0,30851.99,33826.53,28850,32945.17,142971.684049
