time,open,high,low,close,volume
30 Jan 2021 19:0:0,34252.02,34351,34110.12,34340,2258.747878
30 Jan 2021 18:0:0,33956.7,34290.44,33943,34253.67,3332.807905
30 Jan 2021 17:0:0,34210.18,34262.35,33520,33956.7,5589.954777
30 Jan 2021 16:0:0,34234.73,34500,34057.22,34210.2,2959.942678
30 Jan 2021 15:0:0,34237.69,34400,34000,34234.73,2997.769874
30 Jan 2021 14:0:0,33751.77,34349.63,33666.67,34237.69,3019.375159
30 Jan 2021 13:0:0,33660.4,33832.78,33410.63,33751.77,3003.423753
30 Jan 2021 12:0:0,34299.82,34328.59,33510,33660.4,3646.872379
